taxonID,taxonRank,scientificName,Scientific Name Authorship,Nomenclatural Status,Preferred Common Name,establishmentMeans,Habitat,genus,family,order,class,phylum,kingdom,datasetName
NHMSYS0021595842,species,Grimmia reflexidens,Müll.Hal.,,Alpine Grimmia,Native,terrestrial,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309564,genus,Campylopus,Brid.,,,Native,terrestrial/freshwater,,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036525,species,Ephemerum cohaerens,(Hedw.) Hampe,,Clustered Earth-moss,Native,freshwater,Ephemerum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036832,species,Hygrohypnum luridum,(Hedw.) Jenn.,,Pict-moss,Native,freshwater,Hygrohypnum,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309686,family,Meesiaceae,Schimp.,,,Native,,,,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309354,genus,Anomodon,Hook. & Taylor,,,Native,,,Anomodontaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310635,species,Sematophyllum substrumulosum,(Hampe) E.Britton,,Bark Signal-moss,Native,,Sematophyllum,Sematophyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309378,genus,Archidium,Brid.,,,Native,,,Archidiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021618752,species,Rhynchostegium megapolitanum,(Blandow ex F.Weber & D.Mohr) Schimp.,,Megapolitan Feather-moss,Native,terrestrial,Rhynchostegium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194644,species,Fissidens crispus,Mont.,,Herzog's Pocket-moss,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310329,species,Plagiothecium nemorale,(Mitt.) A.Jaeger,,Woodsy Silk-moss,Native,freshwater,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600217,species,Bryoerythrophyllum campylocarpum,(C. Müller) H. Crum,,,Native,terrestrial,Bryoerythrophyllum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021595812,species,Flexitrichum gracile,(Mitt.) Ignatov & Fedosov,,Slender Ditrichum,Native,terrestrial,Flexitrichum,Flexitrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036542,species,Mielichhoferia mielichhoferiana,(Funck) Loeske,,Alpine Copper-moss,Native,,Mielichhoferia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000146090,species,Didymodon glaucus,Ryan,,Glaucous Beard-moss,Native,,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601132,order,Catoscopiales,Ignatov & Ignatova,,,Native,terrestrial/freshwater,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959441,family,Calliergonaceae,,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616436,genus,Plagiothecium,Schimp.,,,Native,terrestrial/freshwater,,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100005434,species,Schistidium flaccidum,(De Not.) Ochyra,,Chubby Grimmia,Native,,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310076,family,Hypnaceae,Schimp.,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309828,species aggregate,Entosthodon fascicularis or Physcomitrium pyriforme,,,,Native,,,Funariaceae,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000149206,species,Hylocomiastrum pyrenaicum,(Spruce) M.Fleisch.,,Oake's Wood-moss,Native,,,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309747,species,Dicranella rufescens,(Dicks.) Schimp.,,Rufous Forklet-moss,Native,freshwater,Dicranella,Dicranellaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309755,species,Dicranodontium uncinatum,(Harv.) A.Jaeger,,Curve-leaved Bow-moss,Native,,Dicranodontium,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310188,genus,Microbryum,Schimp.,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036901,species,Rhynchostegiella tenella,(Dicks.) Limpr.,,Tender Feather-moss,Native,,Rhynchostegiella,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310728,species,Taxiphyllum wissgrillii,(Garov.) Wijk & Margad.,,Depressed Feather-moss,Native,,Taxiphyllum,Taxiphyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310122,species,Kiaeria blyttii,"(Bruch, Schimp. & W.Guembel) Broth.",,Blytt's Fork-moss,Native,,Kiaeria,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021195346,genus,Loeskeobryum,Broth.,,,Native,terrestrial,,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000066017,order,Dicranales,,,,Native,terrestrial,,,,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000150326,species,Leptodictyum riparium,(Hedw.) Warnst.,,Kneiff's Feather-moss,Native,freshwater,Leptodictyum,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036417,species,Weissia longifolia,Mitt.,,Crisp Beardless-moss,Native,,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310011,genus,Hamatocaulis,Hedenaes,,,Native,,,Calliergonaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600332,species,Ephemerum serratum,(Hedw.) Hampe,s.str.,,Native,freshwater,Ephemerum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310716,genus,Syntrichia,Brid.,,,Native,terrestrial/freshwater,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310607,family,Schistostegaceae,Schimp.,,,Native,,,,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309837,species,Ephemerum spinulosum,Bruch & Schimp.,,Prickly Earth-moss,Native,freshwater,Ephemerum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036209,species,Dicranella grevilleana,(Brid.) Schimp.,,Greville's Forklet-moss,Native,,Dicranella,Dicranellaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309630,species,Cinclidotus riparius,(Brid.) Arnott,,Fountain Lattice-moss,Native,freshwater,Cinclidotus,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020695917,species,Thuidium assimile,(Mitt.) A.Jaeger,,Philibert's Tamarisk-moss,Native,,Thuidium,Thuidiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036420,species,Weissia levieri,(Limpr.) Kindb.,,Levier's Beardless-moss,Native,,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036171,species,Trematodon ambiguus,(Hedw.) Hornsch.,,Ambiguous Long-necked Moss,Native,,Trematodon,Bruchiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597997,species,Leucobryum juniperoideum,(Brid.) Müll.Hal.,sensu Smith (2004),Smaller White-moss,Native,terrestrial,Leucobryum,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310882,species aggregate,Hedwigia ciliata,,sensu lato,,Native,,Hedwigia,Hedwigiaceae,Hedwigiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310497,species,Pseudephemerum nitidum,(Hedw.) Loeske,,Delicate Earth-moss,Native,freshwater,Pseudephemerum,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036676,species,Conostomum tetragonum,(Hedw.) Lindb.,,Helmet-moss,Native,,Conostomum,Bartramiaceae,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100002835,species,Dicranum flexicaule,Brid.,,Bendy Fork-moss,Native,,Dicranum,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036665,species,Aulacomnium androgynum,(Hedw.) Schwaegr.,,Bud-headed Groove-moss,Native,,Aulacomnium,Aulacomniaceae,Aulacomniales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000158108,species,Tortella bambergeri,(Schimp.) Broth.,sensu Bosanquet (2006),,Native,,Tortella,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310074,species,Hyocomium armoricum,(Brid.) Wijk & Margad.,,Flagellate Feather-moss,Native,freshwater,Hyocomium,Myuriaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309975,species,Grimmia orbicularis,Bruch ex Wilson,,Round-fruited Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309387,species,Atrichum tenellum,(Roehl.) Bruch & Schimp.,,Slender Smoothcap,Native,freshwater,Atrichum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036706,species,Orthotrichum anomalum,Hedw.,,Anomalous Bristle-moss,Native,,Orthotrichum,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310217,genus,Myrinia,Schimp.,,,Native,,,Myriniaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310601,species,Schistidium maritimum,(Turner) Bruch & Schimp.,,Seaside Grimmia,Native,terrestrial,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309546,species,Calyptrochaeta apiculata,(Hook.f. & Wilson) Vitt,,Southern Hookeria,Native,,Calyptrochaeta,Daltoniaceae,Hookeriales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036199,species,Cynodontium fallax,Limpr.,,False Dog-tooth,Native,,Cynodontium,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310777,species,Tortula cernua,(Huebener) Lindb.,,Flamingo-moss,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309521,species,Bryum uliginosum,(Brid.) Bruch & Schimp.,,Cernuous Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309964,species,Grimmia decipiens,(Schultz) Lindb.,,Great Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310277,species,Philonotis caespitosa,Jur.,,Tufted Apple-moss,Native,freshwater,Philonotis,Bartramiaceae,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021272941,species hybrid,Physcomitrium patens × eurystomum = P. x stevensonii,D.A. Callaghan,,,Native,terrestrial,Physcomitrium,Funariaceae,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309740,species,Dichodontium flavescens,(Dicks.) Lindb.,,Yellowish Fork-moss,Native,freshwater,Dichodontium,Aongstroemiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036486,species,Grimmia retracta,Stirt.,,Gravel Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310748,species,Thamnobryum alopecurum,(Hedw.) Gangulee,,Fox-tail Feather-moss,Native,freshwater,Thamnobryum,Neckeraceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309488,species,Bryum dichotomum,Hedw.,,Dune Thread-moss,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593217,species,Serpoleskea confervoides,(Brid.) Loeske,,Tiny Feather-moss,Native,terrestrial,Serpoleskea,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309780,species,Didymodon vinealis,(Brid.) R.H.Zander,,Soft-tufted Beard-moss,Native,,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036609,species,Bryum pallescens,Schleich. ex Schwaegr.,,Tall-clustered Thread-moss,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309797,species,Ditrichum heteromallum,(Hedw.) E.Britton,,Curve-leaved Ditrichum,Native,,Ditrichum,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309278,species aggregate,Hymenostylium recurvirostrum,,sensu lato,,Native,,Hymenostylium,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310040,species,Herzogiella seligeri,(Brid.) Z.Iwats.,,Silesian Feather-moss,Native,,Herzogiella,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310029,genus,Hennediella,Paris,,,Native,freshwater,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021595337,genus,Ptychostomum,Hornsch.,,,Native,terrestrial,,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036717,species,Ulota coarctata,(P.Beauv.) Hammar,,Club Pincushion,Native,,Ulota,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000022281,species,Rhytidiadelphus loreus,(Hedw.) Warnst.,,Little Shaggy-moss,Native,freshwater,Rhytidiadelphus,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125901,species sensu lato,Plagiothecium laetum s.l.,Schimp.,,,Native,terrestrial,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310775,species,Tortula amplexa,(Lesq.) Steere,,Clay Screw-moss,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309444,species,Brachydontium trichodes,(F.Weber) Milde,,Bristle-leaf,Native,freshwater,Brachydontium,Ptychomitriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021239446,species sensu lato,Sphagnum fuscum,(Schimp.) H.Klinggr.,sensu lato,Rusty Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0021618727,genus,Amblyodon,P.Beauv.,,,Native,terrestrial/freshwater,,Meesiaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601347,species,Isothecium myosuroides,Brid.,s.str.,,Native,terrestrial,Isothecium,Lembophyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309799,species,Ditrichum zonatum,(Brid.) Braithw.,,Alpine Ditrichum,Native,,Ditrichum,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021595792,species,Dicranella howei,Renauld & Cardot,,,Native,terrestrial/freshwater,Dicranella,Dicranellaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125847,species,Encalypta pilifera,Funck,,,Native,terrestrial,Encalypta,Encalyptaceae,Encalyptales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036649,species,Cinclidium stygium,Sw.,,Lurid Cupola-moss,Native,freshwater,Cinclidium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597977,species,Leucobryum albidum,(Brid. ex P. Beauv.) Lindb.,s.str.,,Native,terrestrial,Leucobryum,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036509,species,Glyphomitrium daviesii,(Dicks.) Brid.,,Black-tufted Moss,Native,,Glyphomitrium,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310515,family,Pterigynandraceae,Schimp.,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616431,genus,Myurella,Schimp.,,,Native,terrestrial,,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310028,species,Helodium blandowii,(F.Weber & D.Mohr) Warnst.,,Blandow's Tamarisk-moss,Native,,Helodium,Thuidiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310437,species,Rhynchostegium riparioides,(Hedw.) Cardot,,Long-beaked Water Feather-moss,Native,freshwater,Rhynchostegium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036261,species,Campylopus introflexus,(Hedw.) Brid.,,Heath Star Moss,Non-native,terrestrial,Campylopus,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310010,genus,Habrodon,Schimp.,,,Native,,,Habrodontaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036600,species,Bryum capillare,Hedw.,,Capillary Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309356,species,Anomodon viticulosus,(Hedw.) Hook. & Taylor,,Rambling Tail-moss,Native,,Anomodon,Anomodontaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310240,family,Oedipodiaceae,Schimp.,,,Native,,,,Oedipodiales,Oedipodiopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309731,species,Daltonia splachnoides,(Sm.) Hook. & Taylor,,Irish Daltonia,Native,freshwater,Daltonia,Daltoniaceae,Hookeriales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125877,species,Grimmia anomala,Hampe ex Schimp.,,,Native,terrestrial,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310570,genus,Rhodobryum,(Schimp.) Limpr.,,,Native,,,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000065840,order,Buxbaumiales,,,,Native,,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194596,species,Calliergonella lindbergii,(Mitt.) Hedenäs,,Lindberg's Plait-moss,Native,freshwater,Calliergonella,Pylaisiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600387,species,Hygrohypnella polaris,(Lindb.) Ignatov & Ignatova,,Polar Brook-moss,Native,freshwater,Hygrohypnella,Scorpidiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310244,genus,Oncophorus,(Brid.) Brid.,,,Native,freshwater,,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309871,species,Fissidens gracilifolius,Brugg.-Nan. & Nyholm,,Narrow-leaved Pocket-moss,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021236450,species,Ulota crispula,Bruch,,,Native,terrestrial,Ulota,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310582,species,Zygodon viridissimus,(Dicks.) Brid.,,Green Yoke-moss,Native,,Zygodon,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036142,species,Pogonatum aloides,(Hedw.) P.Beauv.,,Aloe Haircap,Native,,Pogonatum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NBNSYS0100004048,species,Microbryum starckeanum,(Hedw.) R.H.Zander,,Starke's Pottia,Native,,Microbryum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100005163,species,Rhynchostegiella teneriffae,(Mont.) Dirkse & Bouman,,Teesdale Feather-moss,Native,freshwater,Rhynchostegiella,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036406,species,Weissia perssonii,Kindb.,,Persson's Stubble-moss,Native,,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021595312,species,Bartramia aprica,Müll.Hal.,,Upright Apple-moss,Native,terrestrial,Bartramia,Bartramiaceae,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310652,genus,Sphagnum,L.,,Bog Moss,Native,freshwater,,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036852,species,Isothecium holtii,Kindb.,,Holt's Mouse-tail Moss,Native,freshwater,Isothecium,Lembophyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616526,species,Lescuraea saxicola,(Schimp.) Molendo,,Rock Feather-moss,Native,terrestrial,Lescuraea,Pseudoleskeaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000156554,species,Scorpidium revolvens,(Sw. ex anon.) Rubers,,Rusty Hook-moss,Native,freshwater,Scorpidium,Calliergonaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020918189,variety,Pohlia elongata var. greenii,(Brid.) A.J. Shaw,,Changeable Thread-moss,Native,,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310367,variety,Pohlia elongata var. elongata,Hedw.,,Sharp-leaved Thread-moss,Native,,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310288,genus,Plagiobryum,Lindb.,,,Native,,,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000158779,species,Ulota bruchii,Hornsch. ex Brid.,,Bruch's Pincushion,Native,,Ulota,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036714,species,Orthotrichum tenellum,Bruch ex Brid.,,Slender Bristle-moss,Native,,Orthotrichum,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021571758,genus,Pseudostereodon,(Broth.) M.Fleisch.,,,Native,terrestrial,,Pylaisiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310070,genus,Hymenostylium,Brid.,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021195485,genus,Polytrichastrum,G.L.Sm.,,,Native,terrestrial,,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NBNSYS0000189252,species,Sphagnum subsecundum,Nees,s.str.,Slender Cow-horn Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309869,species,Fissidens curvatus,Hornsch.,,Portuguese Pocket-moss,Native,,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310041,species,Herzogiella striatella,(Brid.) Z.Iwats.,,Muhlenbeck's Feather-moss,Native,,Herzogiella,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036132,species,Polytrichum formosum,Hedw.,,Bank Haircap,Native,,Polytrichum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616631,species,Brachythecium rutabulum,(Hedw.) Schimp.,,Rough-stalked Feather-moss,Native,terrestrial,Brachythecium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000163967,species,Orthotrichum rogeri,Brid.,,,Native,terrestrial,Orthotrichum,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000143150,species,Brachythecium cirrosum,(Schwaegr.) Schimp.,,Tendril Feather-moss,Native,,Brachythecium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600322,species,Ephemerum crassinervium subsp. sessile,(Bruch) Holyoak,,Sessile Earth-moss,Native,terrestrial/freshwater,Ephemerum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036551,species,Pohlia crudoides,(Sull. & Lesq.) Broth.,,Lapland Thread-moss,Native,,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310829,species,Weissia brachycarpa,(Nees & Hornsch.) Jur.,,Small-mouthed Beardless-moss,Native,,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310374,species,Pohlia melanodon,(Brid.) A.J.Shaw,,Pink-fruited Thread-moss,Native,freshwater,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959456,class,Polytrichopsida,,,,Native,,,,,,Bryophyta,Plantae,UKSI
NHMSYS0000309821,family,Encalyptaceae,Schimp.,,,Native,terrestrial,,,Encalyptales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021195133,species,Aplodon wormskioldii,(Hornem.) R.Br.,,Carrion-moss,Native,,Aplodon,Splachnaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0001682660,species,Achrophyllum dentatum,(Hook. f. and Wils.) Vitt and Crosby,,,Native,,Achrophyllum,Daltoniaceae,Hookeriales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036101,species,Sphagnum recurvum,P.Beauv.,,,Native,,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036109,variety,Andreaea rupestris var. papillosa,(Lindb.) Podp.,,,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597967,species,Isothecium interludens,Stirt.,,,Native,terrestrial,Isothecium,Lembophyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036166,species,Ditrichum lineare,(Sw.) Lindb.,,Dark Ditrichum,Native,,Ditrichum,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959459,family,Rhizogoniaceae,,,,Native,,,,Rhizogoniales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036675,species,Bartramia ithyphylla,Brid.,,Straight-leaved Apple-moss,Native,,Bartramia,Bartramiaceae,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600177,species,Atrichum flavisetum,Mitt.,,,Native,terrestrial,Atrichum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310540,species,Racomitrium ellipticum,(Turner) Bruch & Schimp.,,Oval-fruited Fringe-moss,Native,freshwater,Racomitrium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601177,family,Dicranellaceae,,,,Native,terrestrial/freshwater,,,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
