"SITE.x","PLOT.x","Samp_id","Yr_2","BRC_NUMBER","BRC_NAMES","Storm","Label"
2,7,"2_7",1,9202217,"Viola riviniana/reichenbiana",1,"y"
2,7,"2_7",1,9202218,"Viola riviniana/reichenbiana",1,"y"
2,7,"2_7",1,9204445,"Betula seedling/sp",1,"y"
2,7,"2_7",2,9204446,"Quercus seedling/sp",1,"y"
2,7,"2_7",1,9204446,"Quercus seedling/sp",1,"y"
2,7,"2_7",2,200001583,"Dryopteris dilatata/carthusiana",1,"y"
2,7,"2_7",2,200001595,"Viola riviniana/reichenbiana",1,"y"
2,8,"2_8",1,92046,"Ajuga reptans",1,"y"
2,8,"2_8",1,820184,"Dicranella heteromalla",1,"y"
2,8,"2_8",1,820184,"Rhynchostegium confertum",1,"y"
2,8,"2_8",2,820184,"Dicranella heteromalla",1,"y"
2,8,"2_8",2,820184,"Rhynchostegium confertum",1,"y"
2,8,"2_8",2,820206,"Dicranum scoparium",1,"y"
2,8,"2_8",2,820351,"Hypnum cupressiforme sens.lat.",1,"y"
2,8,"2_8",2,820357,"Isopterygium elegans",1,"y"
2,8,"2_8",2,820374,"Leucobryum glaucum",1,"y"
2,8,"2_8",1,820382,"Mnium hornum",1,"y"
2,8,"2_8",2,820382,"Mnium hornum",1,"y"
2,8,"2_8",2,820449,"Plagiothecium denticulatum",1,"y"
2,8,"2_8",2,820483,"Polytrichum formosum",1,"y"
2,8,"2_8",1,910665,"Dryopteris affinis/f-mas",1,"y"
2,8,"2_8",2,920432,"Castanea sativa",1,"y"
2,8,"2_8",1,920513,"Circaea lutetiana",1,"y"
2,8,"2_8",1,920557,"Corylus avellana",1,"y"
2,8,"2_8",1,920705,"Epipactis helleborine",1,"y"
2,8,"2_8",1,920841,"Fraxinus excelsior",1,"y"
2,8,"2_8",1,920952,"Hedera helix",1,"y"
2,8,"2_8",2,9201023,"Ilex aquifolium",1,"y"
2,8,"2_8",1,9201023,"Ilex aquifolium",1,"y"
2,8,"2_8",1,9201188,"Lonicera periclymenum",1,"y"
2,8,"2_8",1,9201207,"Luzula pilosa",1,"y"
2,8,"2_8",1,9201291,"Mercurialis perennis",1,"y"
2,8,"2_8",1,9201413,"Oxalis acetosella",1,"y"
2,8,"2_8",1,9201694,"Ribes nigrum/rubrum",1,"y"
2,8,"2_8",1,9201696,"Ribes nigrum/rubrum",1,"y"
2,8,"2_8",1,9201705,"Rosa seedling/sp",1,"y"
2,8,"2_8",1,9201728,"Rubus fruticosus agg.",1,"y"
2,8,"2_8",1,9201819,"Sanicula europaea",1,"y"
2,8,"2_8",1,9201951,"Solidago virgaurea",1,"y"
2,8,"2_8",1,9201960,"Sorbus aucuparia",1,"y"
2,8,"2_8",2,9201960,"Sorbus aucuparia",1,"y"
2,8,"2_8",1,9202173,"Veronica officinalis",1,"y"
2,8,"2_8",1,9202217,"Viola riviniana/reichenbiana",1,"y"
2,8,"2_8",1,9202218,"Viola riviniana/reichenbiana",1,"y"
2,8,"2_8",1,9204445,"Betula seedling/sp",1,"y"
2,8,"2_8",2,9204446,"Quercus seedling/sp",1,"y"
2,8,"2_8",1,9204446,"Quercus seedling/sp",1,"y"
2,9,"2_9",2,810807,"Lepidozia reptans",1,"y"
2,9,"2_9",1,820184,"Dicranella heteromalla",1,"y"
2,9,"2_9",1,820184,"Rhynchostegium confertum",1,"y"
2,9,"2_9",2,820184,"Dicranella heteromalla",1,"y"
2,9,"2_9",2,820184,"Rhynchostegium confertum",1,"y"
2,9,"2_9",1,820206,"Dicranum scoparium",1,"y"
2,9,"2_9",2,820206,"Dicranum scoparium",1,"y"
2,9,"2_9",1,820351,"Hypnum cupressiforme sens.lat.",1,"y"
2,9,"2_9",2,820351,"Hypnum cupressiforme sens.lat.",1,"y"
2,9,"2_9",2,820374,"Leucobryum glaucum",1,"y"
2,9,"2_9",2,820382,"Mnium hornum",1,"y"
2,9,"2_9",1,920309,"Calluna vulgaris",1,"y"
2,9,"2_9",2,920432,"Castanea sativa",1,"y"
2,9,"2_9",1,920432,"Castanea sativa",1,"y"
2,9,"2_9",1,920477,"Chamerion angustifolium",1,"y"
2,9,"2_9",1,920628,"Deschampsia flexuosa",1,"y"
2,9,"2_9",2,920810,"Fagus sylvatica",1,"y"
2,9,"2_9",1,8201147,"Fissidens dubius",1,"y"
2,9,"2_9",1,8201147,"Fissidens sp.",1,"y"
2,9,"2_9",2,9101619,"Pteridium aquilinum",1,"y"
2,9,"2_9",1,9101619,"Pteridium aquilinum",1,"y"
2,9,"2_9",2,9201023,"Ilex aquifolium",1,"y"
2,9,"2_9",1,9201728,"Rubus fruticosus agg.",1,"y"
2,9,"2_9",2,9201728,"Rubus fruticosus agg.",1,"y"
2,9,"2_9",1,9201960,"Sorbus aucuparia",1,"y"
2,9,"2_9",1,9202136,"Vaccinium myrtillus",1,"y"
2,9,"2_9",2,9204445,"Betula seedling/sp",1,"y"
2,9,"2_9",1,9204445,"Betula seedling/sp",1,"y"
2,10,"2_10",2,810747,"Diplophyllum albicans",1,"y"
2,10,"2_10",2,820206,"Dicranum scoparium",1,"y"
2,10,"2_10",2,820351,"Hypnum cupressiforme sens.lat.",1,"y"
2,10,"2_10",2,820357,"Isopterygium elegans",1,"y"
2,10,"2_10",2,820374,"Leucobryum glaucum",1,"y"
2,10,"2_10",2,820382,"Mnium hornum",1,"y"
2,10,"2_10",2,820483,"Polytrichum formosum",1,"y"
2,10,"2_10",1,920309,"Calluna vulgaris",1,"y"
2,10,"2_10",2,920432,"Castanea sativa",1,"y"
2,10,"2_10",1,920432,"Castanea sativa",1,"y"
2,10,"2_10",1,920628,"Deschampsia flexuosa",1,"y"
2,10,"2_10",2,920628,"Deschampsia flexuosa",1,"y"
2,10,"2_10",2,5502874,"Cladonia sp.",1,"y"
2,10,"2_10",1,8201214,"Polytrichum sp",1,"y"
2,10,"2_10",1,9101619,"Pteridium aquilinum",1,"y"
2,10,"2_10",2,9101619,"Pteridium aquilinum",1,"y"
2,10,"2_10",2,9201023,"Ilex aquifolium",1,"y"
2,10,"2_10",1,9201188,"Lonicera periclymenum",1,"y"
2,10,"2_10",2,9201188,"Lonicera periclymenum",1,"y"
2,10,"2_10",1,9201638,"Quercus seedling/sp",1,"y"
2,10,"2_10",1,9201640,"Quercus seedling/sp",1,"y"
2,10,"2_10",1,9201728,"Rubus fruticosus agg.",1,"y"
2,10,"2_10",2,9201728,"Rubus fruticosus agg.",1,"y"
2,10,"2_10",2,9201960,"Sorbus aucuparia",1,"y"
2,10,"2_10",2,9204445,"Betula seedling/sp",1,"y"
2,10,"2_10",1,9204445,"Betula seedling/sp",1,"y"
2,10,"2_10",1,9204446,"Quercus seedling/sp",1,"y"
2,10,"2_10",2,200001583,"Dryopteris dilatata/carthusiana",1,"y"
2,11,"2_11",2,82040,"Atrichum undulatum",1,"y"
2,11,"2_11",1,92040,"Agrostis capillaris",1,"y"
2,11,"2_11",2,92046,"Ajuga reptans",1,"y"
2,11,"2_11",1,820184,"Dicranella heteromalla",1,"y"
2,11,"2_11",1,820184,"Rhynchostegium confertum",1,"y"
2,11,"2_11",1,820249,"Eurhynchium praelongum",1,"y"
2,11,"2_11",2,820351,"Hypnum cupressiforme sens.lat.",1,"y"
2,11,"2_11",1,820382,"Mnium hornum",1,"y"
2,11,"2_11",2,820382,"Mnium hornum",1,"y"
2,11,"2_11",2,910211,"Athyrium filix-femina",1,"y"
2,11,"2_11",2,910244,"Blechnum spicant",1,"y"
2,11,"2_11",1,910244,"Blechnum spicant",1,"y"
2,11,"2_11",2,920105,"Anemone nemorosa",1,"y"
2,11,"2_11",2,920328,"Cardamine hirsuta/flexuosa",1,"y"
2,11,"2_11",1,920432,"Castanea sativa",1,"y"
2,11,"2_11",2,920506,"Chrysosplenium oppositifolium",1,"y"
2,11,"2_11",2,920513,"Circaea lutetiana",1,"y"
2,11,"2_11",2,920557,"Corylus avellana",1,"y"
2,11,"2_11",1,920628,"Deschampsia flexuosa",1,"y"
2,11,"2_11",2,920640,"Digitalis purpurea",1,"y"
2,11,"2_11",2,920687,"Hyacinthoides non-scripta",1,"y"
2,11,"2_11",2,920862,"Lamiastrum galeobdolon",1,"y"
2,11,"2_11",1,920952,"Hedera helix",1,"y"
2,11,"2_11",1,8101308,"Lophocolea sp.",1,"y"
2,11,"2_11",2,8101323,"Pellia sp.",1,"y"
2,11,"2_11",1,8201214,"Polytrichum sp",1,"y"
2,11,"2_11",1,9101619,"Pteridium aquilinum",1,"y"
2,11,"2_11",2,9101619,"Pteridium aquilinum",1,"y"
2,11,"2_11",2,9201023,"Ilex aquifolium",1,"y"
2,11,"2_11",1,9201023,"Ilex aquifolium",1,"y"
2,11,"2_11",2,9201067,"Juncus effusus",1,"y"
2,11,"2_11",1,9201188,"Lonicera periclymenum",1,"y"
2,11,"2_11",2,9201188,"Lonicera periclymenum",1,"y"
2,11,"2_11",2,9201507,"Poa nemoralis/trivialis",1,"y"
2,11,"2_11",2,9201611,"Prunus avium",1,"y"
2,11,"2_11",1,9201728,"Rubus fruticosus agg.",1,"y"
2,11,"2_11",2,9201728,"Rubus fruticosus agg.",1,"y"
2,11,"2_11",1,9201729,"Rubus idaeus",1,"y"
2,11,"2_11",2,9201815,"Sambucus nigra",1,"y"
2,11,"2_11",2,9201947,"Solanum dulcamara",1,"y"
2,11,"2_11",2,9201960,"Sorbus aucuparia",1,"y"
2,11,"2_11",1,9201960,"Sorbus aucuparia",1,"y"
2,11,"2_11",2,9202039,"Taxus baccata",1,"y"
2,11,"2_11",2,9202126,"Urtica dioica",1,"y"
2,11,"2_11",2,9202172,"Veronica montana",1,"y"
2,11,"2_11",2,9204445,"Betula seedling/sp",1,"y"
2,11,"2_11",1,9204445,"Betula seedling/sp",1,"y"
2,11,"2_11",2,9204446,"Quercus seedling/sp",1,"y"
2,11,"2_11",1,9204446,"Quercus seedling/sp",1,"y"
2,11,"2_11",2,200001583,"Dryopteris dilatata/carthusiana",1,"y"
2,12,"2_12",2,9203,"Acer campestre",1,"y"
2,12,"2_12",1,82040,"Atrichum undulatum",1,"y"
2,12,"2_12",2,82040,"Atrichum undulatum",1,"y"
2,12,"2_12",2,92019,"Adoxa moschatellina",1,"y"
2,12,"2_12",1,92040,"Agrostis capillaris",1,"y"
2,12,"2_12",2,92046,"Ajuga reptans",1,"y"
2,12,"2_12",1,820184,"Dicranella heteromalla",1,"y"
2,12,"2_12",1,820184,"Rhynchostegium confertum",1,"y"
2,12,"2_12",2,820274,"Fissidens taxifolius",1,"y"
2,12,"2_12",1,820351,"Hypnum cupressiforme sens.lat.",1,"y"
2,12,"2_12",2,820351,"Hypnum cupressiforme sens.lat.",1,"y"
2,12,"2_12",2,820357,"Isopterygium elegans",1,"y"
2,12,"2_12",1,820382,"Mnium hornum",1,"y"
2,12,"2_12",2,820382,"Mnium hornum",1,"y"
2,12,"2_12",1,820395,"Plagiomnium undulatum",1,"y"
2,12,"2_12",2,820395,"Plagiomnium undulatum",1,"y"
2,12,"2_12",2,910211,"Athyrium filix-femina",1,"y"
2,12,"2_12",2,910244,"Blechnum spicant",1,"y"
2,12,"2_12",2,920328,"Cardamine hirsuta/flexuosa",1,"y"
2,12,"2_12",2,920404,"Carex pendula",1,"y"
2,12,"2_12",2,920421,"Carex sylvatica",1,"y"
2,12,"2_12",1,920432,"Castanea sativa",1,"y"
2,12,"2_12",2,920506,"Chrysosplenium oppositifolium",1,"y"
2,12,"2_12",2,920513,"Circaea lutetiana",1,"y"
2,12,"2_12",2,920557,"Corylus avellana",1,"y"
2,12,"2_12",1,920627,"Deschampsia cespitosa",1,"y"
2,12,"2_12",1,920628,"Deschampsia flexuosa",1,"y"
2,12,"2_12",1,920687,"Hyacinthoides non-scripta",1,"y"
2,12,"2_12",2,920687,"Hyacinthoides non-scripta",1,"y"
2,12,"2_12",1,920810,"Fagus sylvatica",1,"y"
2,12,"2_12",2,920810,"Fagus sylvatica",1,"y"
2,12,"2_12",2,920862,"Lamiastrum galeobdolon",1,"y"
2,12,"2_12",2,920873,"Galium aparine",1,"y"
2,12,"2_12",1,920918,"Geranium robertianum",1,"y"
2,12,"2_12",2,920925,"Geum urbanum",1,"y"
2,12,"2_12",1,920952,"Hedera helix",1,"y"
2,12,"2_12",2,920952,"Hedera helix",1,"y"
2,12,"2_12",2,8101323,"Pellia sp.",1,"y"
2,12,"2_12",1,8201147,"Fissidens dubius",1,"y"
2,12,"2_12",1,8201147,"Fissidens sp.",1,"y"
2,12,"2_12",1,9101619,"Pteridium aquilinum",1,"y"
2,12,"2_12",2,9101619,"Pteridium aquilinum",1,"y"
2,12,"2_12",2,9201023,"Ilex aquifolium",1,"y"
2,12,"2_12",1,9201023,"Ilex aquifolium",1,"y"
2,12,"2_12",2,9201104,"Lapsana communis",1,"y"
2,12,"2_12",1,9201188,"Lonicera periclymenum",1,"y"
2,12,"2_12",2,9201188,"Lonicera periclymenum",1,"y"
2,12,"2_12",1,9201207,"Luzula pilosa",1,"y"
2,12,"2_12",2,9201221,"Lysimachia nemorum",1,"y"
2,12,"2_12",1,9201413,"Oxalis acetosella",1,"y"
2,12,"2_12",2,9201507,"Poa nemoralis/trivialis",1,"y"
2,12,"2_12",2,9201651,"Ranunculus flammula",1,"y"
2,12,"2_12",1,9201728,"Rubus fruticosus agg.",1,"y"
2,12,"2_12",2,9201728,"Rubus fruticosus agg.",1,"y"
2,12,"2_12",2,9201788,"Salix cin/cap",1,"y"
2,12,"2_12",2,9201815,"Sambucus nigra",1,"y"
2,12,"2_12",2,9201865,"Scrophularia auriculata",1,"y"
2,12,"2_12",1,9201951,"Solidago virgaurea",1,"y"
2,12,"2_12",2,9202012,"Stellaria media",1,"y"
2,12,"2_12",2,9202032,"Tamus communis",1,"y"
2,12,"2_12",1,9202046,"Teucrium scorodonia",1,"y"
2,12,"2_12",2,9202126,"Urtica dioica",1,"y"
2,12,"2_12",2,9202172,"Veronica montana",1,"y"
2,12,"2_12",2,9204445,"Betula seedling/sp",1,"y"
2,12,"2_12",2,9204446,"Quercus seedling/sp",1,"y"
2,12,"2_12",1,9204446,"Quercus seedling/sp",1,"y"
2,12,"2_12",2,200001583,"Dryopteris dilatata/carthusiana",1,"y"
2,12,"2_12",2,200001595,"Viola riviniana/reichenbiana",1,"y"
2,13,"2_13",2,82040,"Atrichum undulatum",1,"y"
2,13,"2_13",2,92035,"Agrostis canina sens.lat.",1,"y"
2,13,"2_13",2,92040,"Agrostis capillaris",1,"y"
2,13,"2_13",2,820351,"Hypnum cupressiforme sens.lat.",1,"y"
2,13,"2_13",2,820482,"Polytrichum commune",1,"y"
2,13,"2_13",2,920121,"Anthoxanthum odoratum",1,"y"
2,13,"2_13",2,920169,"Arrhenatherum elatius",1,"y"
2,13,"2_13",1,920183,"Galium odoratum",1,"y"
2,13,"2_13",2,920240,"Betula seedling/sp",1,"y"
2,13,"2_13",2,920309,"Calluna vulgaris",1,"y"
2,13,"2_13",2,920361,"Carex viridula subsp.oedocarpa",1,"y"
2,13,"2_13",2,920405,"Carex pilulifera",1,"y"
2,13,"2_13",2,920520,"Cirsium palustre",1,"y"
2,13,"2_13",1,920628,"Deschampsia flexuosa",1,"y"
2,13,"2_13",2,920640,"Digitalis purpurea",1,"y"
2,13,"2_13",2,920688,"Epilobium ciliatum",1,"y"
2,13,"2_13",1,920695,"Epilobium montanum",1,"y"
2,13,"2_13",2,920810,"Fagus sylvatica",1,"y"
2,13,"2_13",2,920824,"Festuca rubra agg.",1,"y"
2,13,"2_13",2,920878,"Galium saxatile",1,"y"
2,13,"2_13",2,920983,"Holcus lanatus",1,"y"
2,13,"2_13",1,9101619,"Pteridium aquilinum",1,"y"
2,13,"2_13",2,9101619,"Pteridium aquilinum",1,"y"
2,13,"2_13",2,9201015,"Hypericum pulchrum",1,"y"
2,13,"2_13",1,9201023,"Ilex aquifolium",1,"y"
2,13,"2_13",2,9201058,"Juncus bulbosus",1,"y"
2,13,"2_13",2,9201067,"Juncus effusus",1,"y"
2,13,"2_13",2,9201183,"Lolium perenne",1,"y"
2,13,"2_13",1,9201188,"Lonicera periclymenum",1,"y"
2,13,"2_13",2,9201188,"Lonicera periclymenum",1,"y"
2,13,"2_13",2,9201204,"Luzula campestris/multiflora",1,"y"
2,13,"2_13",1,9201307,"Molinia caerulea",1,"y"
2,13,"2_13",2,9201495,"Poa annua",1,"y"
2,13,"2_13",2,9201506,"Poa pratensis sens.lat.",1,"y"
2,13,"2_13",2,9201588,"Potentilla erecta",1,"y"
2,13,"2_13",2,9201610,"Prunella vulgaris",1,"y"
2,13,"2_13",1,9201615,"Prunus laurocerasus",1,"y"
2,13,"2_13",2,9201660,"Ranunculus repens",1,"y"
2,13,"2_13",2,9201728,"Rubus fruticosus agg.",1,"y"
2,13,"2_13",2,9201789,"Salix cin/cap",1,"y"
2,13,"2_13",2,9201960,"Sorbus aucuparia",1,"y"
2,13,"2_13",1,9202136,"Vaccinium myrtillus",1,"y"
2,13,"2_13",2,9202173,"Veronica officinalis",1,"y"
2,13,"2_13",2,9202198,"Vicia sepium",1,"y"
2,13,"2_13",1,9202560,"Hieracium 'indeterminate'",1,"y"
2,13,"2_13",1,9204445,"Betula seedling/sp",1,"y"
2,13,"2_13",1,9204446,"Quercus seedling/sp",1,"y"
2,13,"2_13",2,9204446,"Quercus seedling/sp",1,"y"
2,13,"2_13",1,9204546,"Pinus sp./seedling",1,"y"
2,13,"2_13",2,200001583,"Dryopteris dilatata/carthusiana",1,"y"
2,14,"2_14",1,82040,"Atrichum undulatum",1,"y"
2,14,"2_14",2,82040,"Atrichum undulatum",1,"y"
2,14,"2_14",2,92040,"Agrostis capillaris",1,"y"
2,14,"2_14",1,820184,"Dicranella heteromalla",1,"y"
2,14,"2_14",1,820184,"Rhynchostegium confertum",1,"y"
2,14,"2_14",2,820184,"Dicranella heteromalla",1,"y"
2,14,"2_14",2,820184,"Rhynchostegium confertum",1,"y"
2,14,"2_14",2,820362,"Isothecium myosuroides",1,"y"
2,14,"2_14",2,820382,"Mnium hornum",1,"y"
2,14,"2_14",1,820395,"Plagiomnium undulatum",1,"y"
2,14,"2_14",2,920121,"Anthoxanthum odoratum",1,"y"
2,14,"2_14",2,920240,"Betula seedling/sp",1,"y"
2,14,"2_14",2,920328,"Cardamine hirsuta/flexuosa",1,"y"
2,14,"2_14",2,920421,"Carex sylvatica",1,"y"
2,14,"2_14",2,920467,"Cerastium fontanum",1,"y"
2,14,"2_14",2,920515,"Cirsium arvense",1,"y"
2,14,"2_14",2,920597,"Cynosurus cristatus",1,"y"
2,14,"2_14",2,920640,"Digitalis purpurea",1,"y"
2,14,"2_14",1,920952,"Hedera helix",1,"y"
2,14,"2_14",2,920983,"Holcus lanatus",1,"y"
2,14,"2_14",2,9101619,"Pteridium aquilinum",1,"y"
2,14,"2_14",1,9101619,"Pteridium aquilinum",1,"y"
2,14,"2_14",1,9201023,"Ilex aquifolium",1,"y"
2,14,"2_14",2,9201023,"Ilex aquifolium",1,"y"
2,14,"2_14",2,9201067,"Juncus effusus",1,"y"
2,14,"2_14",1,9201188,"Lonicera periclymenum",1,"y"
2,14,"2_14",2,9201317,"Myosotis arvensis",1,"y"
2,14,"2_14",2,9201488,"Plantago major",1,"y"
2,14,"2_14",2,9201507,"Poa nemoralis/trivialis",1,"y"
2,14,"2_14",2,9201555,"Populus tremula",1,"y"
2,14,"2_14",2,9201611,"Prunus avium",1,"y"
2,14,"2_14",2,9201660,"Ranunculus repens",1,"y"
2,14,"2_14",2,9201728,"Rubus fruticosus agg.",1,"y"
2,14,"2_14",1,9201728,"Rubus fruticosus agg.",1,"y"
2,14,"2_14",2,9201815,"Sambucus nigra",1,"y"
2,14,"2_14",2,9201899,"Senecio jacobaea",1,"y"
2,14,"2_14",2,9201947,"Solanum dulcamara",1,"y"
2,14,"2_14",2,9201960,"Sorbus aucuparia",1,"y"
2,14,"2_14",2,9202039,"Taxus baccata",1,"y"
2,14,"2_14",2,9202045,"Teucrium scordium",1,"y"
2,14,"2_14",2,9202092,"Trifolium repens",1,"y"
2,14,"2_14",2,9202126,"Urtica dioica",1,"y"
2,14,"2_14",2,9203908,"Taraxacum agg.",1,"y"
2,14,"2_14",2,9204445,"Betula seedling/sp",1,"y"
2,14,"2_14",1,9204445,"Betula seedling/sp",1,"y"
2,14,"2_14",2,9204446,"Quercus seedling/sp",1,"y"
2,14,"2_14",1,9204446,"Quercus seedling/sp",1,"y"
2,15,"2_15",1,820184,"Dicranella heteromalla",1,"y"
2,15,"2_15",1,820184,"Rhynchostegium confertum",1,"y"
2,15,"2_15",2,820184,"Dicranella heteromalla",1,"y"
2,15,"2_15",2,820184,"Rhynchostegium confertum",1,"y"
2,15,"2_15",2,820206,"Dicranum scoparium",1,"y"
2,15,"2_15",1,820351,"Hypnum cupressiforme sens.lat.",1,"y"
2,15,"2_15",2,820351,"Hypnum cupressiforme sens.lat.",1,"y"
2,15,"2_15",2,820357,"Isopterygium elegans",1,"y"
2,15,"2_15",2,820374,"Leucobryum glaucum",1,"y"
2,15,"2_15",1,820382,"Mnium hornum",1,"y"
2,15,"2_15",2,820382,"Mnium hornum",1,"y"
2,15,"2_15",1,920404,"Carex pendula",1,"y"
2,15,"2_15",1,920412,"Carex remota",1,"y"
2,15,"2_15",1,920421,"Carex sylvatica",1,"y"
2,15,"2_15",2,920432,"Castanea sativa",1,"y"
2,15,"2_15",1,920432,"Castanea sativa",1,"y"
2,15,"2_15",1,920477,"Chamerion angustifolium",1,"y"
2,15,"2_15",1,920627,"Deschampsia cespitosa",1,"y"
2,15,"2_15",1,920628,"Deschampsia flexuosa",1,"y"
2,15,"2_15",1,920810,"Fagus sylvatica",1,"y"
2,15,"2_15",1,920952,"Hedera helix",1,"y"
2,15,"2_15",2,5502874,"Cladonia sp.",1,"y"
2,15,"2_15",1,8201147,"Fissidens dubius",1,"y"
2,15,"2_15",1,8201147,"Fissidens sp.",1,"y"
2,15,"2_15",1,8201214,"Polytrichum sp",1,"y"
2,15,"2_15",2,9101619,"Pteridium aquilinum",1,"y"
2,15,"2_15",1,9101619,"Pteridium aquilinum",1,"y"
2,15,"2_15",1,9201023,"Ilex aquifolium",1,"y"
2,15,"2_15",2,9201023,"Ilex aquifolium",1,"y"
2,15,"2_15",1,9201067,"Juncus effusus",1,"y"
2,15,"2_15",1,9201188,"Lonicera periclymenum",1,"y"
2,15,"2_15",1,9201221,"Lysimachia nemorum",1,"y"
2,15,"2_15",2,9201507,"Poa nemoralis/trivialis",1,"y"
2,15,"2_15",2,9201687,"Rhododendron ponticum",1,"y"
2,15,"2_15",1,9201728,"Rubus fruticosus agg.",1,"y"
2,15,"2_15",2,9201728,"Rubus fruticosus agg.",1,"y"
2,15,"2_15",1,9201748,"Rumex obtusifolius",1,"y"
2,15,"2_15",1,9201951,"Solidago virgaurea",1,"y"
2,15,"2_15",1,9202039,"Taxus baccata",1,"y"
2,15,"2_15",1,9202046,"Teucrium scorodonia",1,"y"
2,15,"2_15",1,9202126,"Urtica dioica",1,"y"
2,15,"2_15",2,9204445,"Betula seedling/sp",1,"y"
2,15,"2_15",1,9204445,"Betula seedling/sp",1,"y"
2,16,"2_16",2,82040,"Atrichum undulatum",1,"y"
2,16,"2_16",1,820184,"Dicranella heteromalla",1,"y"
2,16,"2_16",1,820184,"Rhynchostegium confertum",1,"y"
2,16,"2_16",2,820351,"Hypnum cupressiforme sens.lat.",1,"y"
2,16,"2_16",2,820382,"Mnium hornum",1,"y"
2,16,"2_16",2,920687,"Hyacinthoides non-scripta",1,"y"
2,16,"2_16",1,920952,"Hedera helix",1,"y"
2,16,"2_16",2,8201103,"Brachythecium sp.",1,"y"
2,16,"2_16",1,8201147,"Fissidens dubius",1,"y"
2,16,"2_16",1,8201147,"Fissidens sp.",1,"y"
2,16,"2_16",1,9101619,"Pteridium aquilinum",1,"y"
2,16,"2_16",2,9101619,"Pteridium aquilinum",1,"y"
2,16,"2_16",2,9201023,"Ilex aquifolium",1,"y"
2,16,"2_16",1,9201188,"Lonicera periclymenum",1,"y"
2,16,"2_16",1,9201638,"Quercus seedling/sp",1,"y"
2,16,"2_16",1,9201640,"Quercus seedling/sp",1,"y"
2,16,"2_16",2,9201687,"Rhododendron ponticum",1,"y"
2,16,"2_16",1,9201728,"Rubus fruticosus agg.",1,"y"
2,16,"2_16",2,9201728,"Rubus fruticosus agg.",1,"y"
2,16,"2_16",1,9201960,"Sorbus aucuparia",1,"y"
2,16,"2_16",2,9202039,"Taxus baccata",1,"y"
2,16,"2_16",2,9202126,"Urtica dioica",1,"y"
2,16,"2_16",2,9204445,"Betula seedling/sp",1,"y"
2,16,"2_16",1,9204445,"Betula seedling/sp",1,"y"
2,16,"2_16",2,9204446,"Quercus seedling/sp",1,"y"
2,16,"2_16",1,9204446,"Quercus seedling/sp",1,"y"
5,3,"5_3",2,82040,"Atrichum undulatum",0,"n"
5,3,"5_3",2,82081,"Brachythecium rutabulum",0,"n"
5,3,"5_3",1,92019,"Adoxa moschatellina",0,"n"
5,3,"5_3",1,820249,"Eurhynchium praelongum",0,"n"
5,3,"5_3",2,820249,"Eurhynchium praelongum",0,"n"
5,3,"5_3",1,820255,"Eurhynchium striatum",0,"n"
5,3,"5_3",2,820357,"Isopterygium elegans",0,"n"
5,3,"5_3",1,820382,"Mnium hornum",0,"n"
5,3,"5_3",2,820382,"Mnium hornum",0,"n"
5,3,"5_3",2,820599,"Thuidium tamariscinum",0,"n"
5,3,"5_3",2,910662,"Dryopteris affinis/f-mas",0,"n"
5,3,"5_3",1,920105,"Anemone nemorosa",0,"n"
5,3,"5_3",1,920183,"Galium odoratum",0,"n"
5,3,"5_3",1,920541,"Conopodium majus",0,"n"
5,3,"5_3",2,920557,"Corylus avellana",0,"n"
5,3,"5_3",1,920557,"Corylus avellana",0,"n"
5,3,"5_3",1,920687,"Hyacinthoides non-scripta",0,"n"
5,3,"5_3",2,920687,"Hyacinthoides non-scripta",0,"n"
5,3,"5_3",1,920841,"Fraxinus excelsior",0,"n"
5,3,"5_3",2,920841,"Fraxinus excelsior",0,"n"
5,3,"5_3",1,920862,"Lamiastrum galeobdolon",0,"n"
5,3,"5_3",2,920868,"Galeopsis tetrahit agg.",0,"n"
5,3,"5_3",1,920931,"Glechoma hederacea",0,"n"
5,3,"5_3",2,920983,"Holcus lanatus",0,"n"
5,3,"5_3",1,9101619,"Pteridium aquilinum",0,"n"
5,3,"5_3",2,9101619,"Pteridium aquilinum",0,"n"
5,3,"5_3",2,9201188,"Lonicera periclymenum",0,"n"
5,3,"5_3",1,9201188,"Lonicera periclymenum",0,"n"
5,3,"5_3",1,9201291,"Mercurialis perennis",0,"n"
5,3,"5_3",1,9201296,"Milium effusum",0,"n"
5,3,"5_3",2,9201296,"Milium effusum",0,"n"
5,3,"5_3",2,9201305,"Moehringia trinervia",0,"n"
5,3,"5_3",1,9201305,"Moehringia trinervia",0,"n"
5,3,"5_3",2,9201413,"Oxalis acetosella",0,"n"
5,3,"5_3",1,9201504,"Poa nemoralis/trivialis",0,"n"
5,3,"5_3",1,9201507,"Poa nemoralis/trivialis",0,"n"
5,3,"5_3",1,9201516,"Polygonatum multiflorum",0,"n"
5,3,"5_3",2,9201516,"Polygonatum multiflorum",0,"n"
5,3,"5_3",1,9201607,"Primula vulgaris",0,"n"
5,3,"5_3",2,9201705,"Rosa seedling/sp",0,"n"
5,3,"5_3",1,9201728,"Rubus fruticosus agg.",0,"n"
5,3,"5_3",2,9201728,"Rubus fruticosus agg.",0,"n"
5,3,"5_3",1,9202012,"Stellaria media",0,"n"
5,3,"5_3",2,9204442,"Larix sp.",0,"n"
5,3,"5_3",1,9204445,"Betula seedling/sp",0,"n"
5,3,"5_3",1,9204446,"Quercus seedling/sp",0,"n"
